file_path,animal,sequence,image_path,animal_count,a1,a2,a3,a4,b1,b2,b3,b4,c1,c2,c3,c4,d1,d2,d3,d4,e1,e2,e3,e4,f1,f2,f3,f4,g1,g2,g3,g4,h1,h2,h3,h4
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0003.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0003.JPG,1,904,352,1291,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0004.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0004.JPG,1,1053,343,1539,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0005.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0005.JPG,1,1269,43,1717,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0006.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0006.JPG,1,1442,44,1780,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0007.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0007.JPG,1,1588,49,1913,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0008.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0008.JPG,1,1546,48,1915,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0009.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0009.JPG,1,1549,46,1916,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ76076/SEQ76076_IMG_0010.JPG,White-nosed_Coati,SEQ76076,SEQ76076_IMG0010.JPG,1,1473,163,1918,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0001.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0001.JPG,1,1184,705,1766,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0002.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0002.JPG,1,1001,715,1513,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0003.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0003.JPG,1,829,614,1335,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0004.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0004.JPG,1,702,742,1181,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0005.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0005.JPG,1,570,746,961,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0006.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0006.JPG,1,471,752,821,877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0007.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0007.JPG,1,272,746,552,836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0008.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0008.JPG,1,142,606,358,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0009.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0009.JPG,1,128,594,305,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80904/SEQ80904_IMG_0010.JPG,White-nosed_Coati,SEQ80904,SEQ80904_IMG0010.JPG,1,146,606,309,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0001.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0001.JPG,1,7,585,2040,1501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0002.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0002.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0003.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0003.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0004.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0004.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0005.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0005.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0006.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0006.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0007.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0007.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0008.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0008.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0009.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0009.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.08-White-nosed_Coati/SEQ80932/SEQ80932_IMG_0010.JPG,White-nosed_Coati,SEQ80932,SEQ80932_IMG0010.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0001.JPG,Paca,SEQ76215,SEQ76215_IMG0001.JPG,1,427,759,1781,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0002.JPG,Paca,SEQ76215,SEQ76215_IMG0002.JPG,1,12,671,1206,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0003.JPG,Paca,SEQ76215,SEQ76215_IMG0003.JPG,1,786,481,1272,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0004.JPG,Paca,SEQ76215,SEQ76215_IMG0004.JPG,1,1025,361,1427,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0005.JPG,Paca,SEQ76215,SEQ76215_IMG0005.JPG,1,1047,335,1609,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0006.JPG,Paca,SEQ76215,SEQ76215_IMG0006.JPG,1,1153,348,1679,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0007.JPG,Paca,SEQ76215,SEQ76215_IMG0007.JPG,1,1502,401,1918,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0008.JPG,Paca,SEQ76215,SEQ76215_IMG0008.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0009.JPG,Paca,SEQ76215,SEQ76215_IMG0009.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ76215/SEQ76215_IMG_0010.JPG,Paca,SEQ76215,SEQ76215_IMG0010.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0001.JPG,Paca,SEQ82480,SEQ82480_IMG0001.JPG,1,1338,1030,2032,1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0002.JPG,Paca,SEQ82480,SEQ82480_IMG0002.JPG,1,1003,879,1928,1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0003.JPG,Paca,SEQ82480,SEQ82480_IMG0003.JPG,1,772,894,1688,1455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0004.JPG,Paca,SEQ82480,SEQ82480_IMG0004.JPG,1,682,912,1541,1446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0005.JPG,Paca,SEQ82480,SEQ82480_IMG0005.JPG,1,649,917,1518,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0006.JPG,Paca,SEQ82480,SEQ82480_IMG0006.JPG,1,659,912,1541,1469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0007.JPG,Paca,SEQ82480,SEQ82480_IMG0007.JPG,1,786,917,1555,1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0008.JPG,Paca,SEQ82480,SEQ82480_IMG0008.JPG,1,786,927,1527,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0009.JPG,Paca,SEQ82480,SEQ82480_IMG0009.JPG,1,687,879,1626,1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0010.JPG,Paca,SEQ82480,SEQ82480_IMG0010.JPG,1,390,917,1437,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0011.JPG,Paca,SEQ82480,SEQ82480_IMG0011.JPG,1,923,903,1584,1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0012.JPG,Paca,SEQ82480,SEQ82480_IMG0012.JPG,1,1117,955,1518,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0013.JPG,Paca,SEQ82480,SEQ82480_IMG0013.JPG,1,1150,974,1428,1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0014.JPG,Paca,SEQ82480,SEQ82480_IMG0014.JPG,1,1134,890,1523,1404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0015.JPG,Paca,SEQ82480,SEQ82480_IMG0015.JPG,1,1140,900,1534,1421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0016.JPG,Paca,SEQ82480,SEQ82480_IMG0016.JPG,1,1187,905,1541,1394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0017.JPG,Paca,SEQ82480,SEQ82480_IMG0017.JPG,1,1331,918,1638,1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0018.JPG,Paca,SEQ82480,SEQ82480_IMG0018.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0019.JPG,Paca,SEQ82480,SEQ82480_IMG0019.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ82480/SEQ82480_IMG_0020.JPG,Paca,SEQ82480,SEQ82480_IMG0020.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0001.JPG,Paca,SEQ83577,SEQ83577_IMG0001.JPG,1,999,587,1357,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0002.JPG,Paca,SEQ83577,SEQ83577_IMG0002.JPG,1,890,596,1225,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0003.JPG,Paca,SEQ83577,SEQ83577_IMG0003.JPG,1,692,620,1079,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0004.JPG,Paca,SEQ83577,SEQ83577_IMG0004.JPG,1,361,625,777,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0005.JPG,Paca,SEQ83577,SEQ83577_IMG0005.JPG,1,201,615,682,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0006.JPG,Paca,SEQ83577,SEQ83577_IMG0006.JPG,1,3,629,626,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0007.JPG,Paca,SEQ83577,SEQ83577_IMG0007.JPG,1,3,676,225,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0008.JPG,Paca,SEQ83577,SEQ83577_IMG0008.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ83577/SEQ83577_IMG_0009.JPG,Paca,SEQ83577,SEQ83577_IMG0009.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0001.JPG,Paca,SEQ88168,SEQ88168_IMG0001.JPG,1,1442,648,1886,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0002.JPG,Paca,SEQ88168,SEQ88168_IMG0002.JPG,1,1419,662,1914,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0003.JPG,Paca,SEQ88168,SEQ88168_IMG0003.JPG,1,1409,667,1900,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0004.JPG,Paca,SEQ88168,SEQ88168_IMG0004.JPG,1,1376,676,1914,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0005.JPG,Paca,SEQ88168,SEQ88168_IMG0005.JPG,1,1249,676,1739,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0006.JPG,Paca,SEQ88168,SEQ88168_IMG0006.JPG,1,1074,700,1570,997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0007.JPG,Paca,SEQ88168,SEQ88168_IMG0007.JPG,1,989,714,1503,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0008.JPG,Paca,SEQ88168,SEQ88168_IMG0008.JPG,1,970,728,1371,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0009.JPG,Paca,SEQ88168,SEQ88168_IMG0009.JPG,1,763,733,1329,1030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0010.JPG,Paca,SEQ88168,SEQ88168_IMG0010.JPG,1,621,743,1216,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0011.JPG,Paca,SEQ88168,SEQ88168_IMG0011.JPG,1,305,785,918,1092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0012.JPG,Paca,SEQ88168,SEQ88168_IMG0012.JPG,1,244,790,871,1087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0013.JPG,Paca,SEQ88168,SEQ88168_IMG0013.JPG,1,74,818,682,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0014.JPG,Paca,SEQ88168,SEQ88168_IMG0014.JPG,1,74,842,701,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0015.JPG,Paca,SEQ88168,SEQ88168_IMG0015.JPG,1,8,861,522,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0016.JPG,Paca,SEQ88168,SEQ88168_IMG0016.JPG,1,5,831,424,1102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0017.JPG,Paca,SEQ88168,SEQ88168_IMG0017.JPG,1,3,895,260,1104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0018.JPG,Paca,SEQ88168,SEQ88168_IMG0018.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0019.JPG,Paca,SEQ88168,SEQ88168_IMG0019.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88168/SEQ88168_IMG_0020.JPG,Paca,SEQ88168,SEQ88168_IMG0020.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0001.JPG,Paca,SEQ88178,SEQ88178_IMG0001.JPG,1,593,794,1216,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0002.JPG,Paca,SEQ88178,SEQ88178_IMG0002.JPG,1,895,747,1390,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0003.JPG,Paca,SEQ88178,SEQ88178_IMG0003.JPG,1,1178,724,1470,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0004.JPG,Paca,SEQ88178,SEQ88178_IMG0004.JPG,1,1282,695,1499,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0005.JPG,Paca,SEQ88178,SEQ88178_IMG0005.JPG,1,1343,672,1565,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0006.JPG,Paca,SEQ88178,SEQ88178_IMG0006.JPG,1,1390,653,1636,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0007.JPG,Paca,SEQ88178,SEQ88178_IMG0007.JPG,1,1437,643,1645,851,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0008.JPG,Paca,SEQ88178,SEQ88178_IMG0008.JPG,1,1456,643,1749,842,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0009.JPG,Paca,SEQ88178,SEQ88178_IMG0009.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.06-Paca/SEQ88178/SEQ88178_IMG_0010.JPG,Paca,SEQ88178,SEQ88178_IMG0010.JPG,1,1447,625,1758,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0001.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0001.JPG,1,12,398,244,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0002.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0002.JPG,1,17,360,291,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0003.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0003.JPG,1,17,370,361,846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0004.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0004.JPG,1,17,290,465,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0005.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0005.JPG,1,26,209,513,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0006.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0006.JPG,1,26,238,527,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0007.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0007.JPG,1,17,455,649,1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0008.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0008.JPG,1,12,507,654,1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0009.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0009.JPG,1,22,445,645,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0010.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0010.JPG,1,12,304,494,1106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0011.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0011.JPG,1,8,422,678,1068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0012.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0012.JPG,1,8,450,805,1021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0013.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0013.JPG,1,74,445,1027,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0014.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0014.JPG,1,215,459,1060,993,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0015.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0015.JPG,1,248,507,1055,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0016.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0016.JPG,1,253,502,989,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0017.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0017.JPG,1,234,469,862,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0018.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0018.JPG,1,210,426,767,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0019.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0019.JPG,1,262,412,753,1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0020.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0020.JPG,1,328,459,824,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0021.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0021.JPG,1,659,530,1150,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0022.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0022.JPG,1,767,563,1324,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0023.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0023.JPG,1,796,606,1489,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0024.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0024.JPG,1,1003,568,1626,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0025.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0025.JPG,1,1135,568,1584,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0026.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0026.JPG,1,1200,596,1928,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0027.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0027.JPG,1,1404,593,2020,957,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0028.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0028.JPG,1,1514,584,2044,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0029.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0029.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ81952/SEQ81952_IMG_0030.JPG,Red_Deer,SEQ81952,SEQ81952_IMG0030.JPG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ84845/SEQ84845_IMG_0001.JPG,Red_Deer,SEQ84845,SEQ84845_IMG0001.JPG,1,12,318,781,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ84845/SEQ84845_IMG_0002.JPG,Red_Deer,SEQ84845,SEQ84845_IMG0002.JPG,1,12,247,1683,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ84845/SEQ84845_IMG_0003.JPG,Red_Deer,SEQ84845,SEQ84845_IMG0003.JPG,1,258,308,1980,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ84845/SEQ84845_IMG_0004.JPG,Red_Deer,SEQ84845,SEQ84845_IMG0004.JPG,1,654,384,2037,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.07-Red_Brocket_Deer/SEQ84845/SEQ84845_IMG_0005.JPG,Red_Deer,SEQ84845,SEQ84845_IMG0005.JPG,1,682,379,2027,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
