file_path,animal,sequence,image_path,animal_count,a1,a2,a3,a4
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0046.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0046.JPG,1,1120,752,1264,911
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0049.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0049.JPG,1,1489,703,1835,1348
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0050.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0050.JPG,1,1380,514,1911,1366
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0051.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0051.JPG,1,1221,412,1969,1430
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0052.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0052.JPG,1,1192,892,1464,1462
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0053.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0053.JPG,1,1119,375,1808,895
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0056.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0056.JPG,1,380,491,960,1449
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0057.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0057.JPG,1,952,256,1179,695
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0058.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0058.JPG,1,582,724,884,967
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0059.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0059.JPG,1,50,861,561,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0060.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0060.JPG,1,48,696,600,1127
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0061.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0061.JPG,1,639,174,1065,890
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0062.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0062.JPG,1,648,192,881,566
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0063.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0063.JPG,1,805,292,868,546
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0066.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0066.JPG,1,470,185,974,937
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0067.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0067.JPG,1,360,184,666,990
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0068.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0068.JPG,1,331,328,599,829
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0069.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0069.JPG,1,356,291,565,671
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0071.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0071.JPG,1,32,80,427,765
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0072.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0072.JPG,1,0,103,328,797
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0073.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0073.JPG,1,0,136,180,498
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0074.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0074.JPG,1,627,565,957,725
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0075.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0075.JPG,1,0,167,120,362
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0076.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0076.JPG,1,456,508,760,750
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0077.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0077.JPG,1,409,559,686,742
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0080.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0080.JPG,1,310,536,530,740
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0083.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0083.JPG,1,282,561,391,705
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0085.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0085.JPG,1,237,484,494,612
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0086.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0086.JPG,1,0,506,323,679
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0087.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0087.JPG,1,0,535,196,655
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0097.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0097.JPG,1,0,539,124,690
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0111.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0111.JPG,1,0,964,209,1306
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0112.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0112.JPG,1,0,1146,119,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0113.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0113.JPG,1,28,1226,121,1473
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0114.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0114.JPG,1,0,868,119,1186
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0115.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0115.JPG,1,36,1184,160,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0122.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0122.JPG,1,46,1124,249,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0123.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0123.JPG,1,108,931,457,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0124.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0124.JPG,1,199,865,505,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0125.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0125.JPG,1,160,549,943,1382
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0126.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0126.JPG,1,45,488,733,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0127.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0127.JPG,1,304,746,685,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0128.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0128.JPG,1,415,1194,515,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0129.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0129.JPG,1,433,1079,572,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0130.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0130.JPG,1,275,764,424,1066
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0131.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0131.JPG,1,472,524,861,1313
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0132.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0132.JPG,1,476,1111,600,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0133.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0133.JPG,1,644,446,759,918
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0135.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0135.JPG,1,397,711,584,1094
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0136.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0136.JPG,1,441,394,588,999
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0137.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0137.JPG,1,0,1077,174,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0142.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0142.JPG,1,121,97,250,620
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0145.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0145.JPG,1,0,34,263,476
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0146.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0146.JPG,1,0,33,419,628
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0147.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0147.JPG,1,71,33,344,553
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0148.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0148.JPG,1,240,358,332,545
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0151.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0151.JPG,1,20,33,1161,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0152.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0152.JPG,1,0,33,1516,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0153.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0153.JPG,1,181,32,1462,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0154.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0154.JPG,1,663,523,1439,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0155.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0155.JPG,1,178,33,2048,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0156.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0156.JPG,1,328,33,2048,527
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0157.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0157.JPG,1,1559,33,2048,295
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0158.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0158.JPG,1,1196,569,1317,724
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0159.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0159.JPG,1,1046,438,1208,599
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0161.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0161.JPG,1,1205,561,1532,707
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0163.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0163.JPG,1,1387,815,1529,1123
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0164.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0164.JPG,1,1655,442,1835,677
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0165.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0165.JPG,1,1094,542,1240,723
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0166.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0166.JPG,1,1515,376,1666,549
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0167.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0167.JPG,1,1592,323,1869,662
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0168.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0168.JPG,1,1622,314,1816,477
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0170.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0170.JPG,1,1542,660,1911,953
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0171.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0171.JPG,1,1623,738,2007,1088
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0172.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0172.JPG,1,1614,838,2048,1183
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0173.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0173.JPG,1,1666,915,1851,1177
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0174.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0174.JPG,1,1920,769,2000,977
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0175.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0175.JPG,1,1910,755,1993,1042
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0176.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0176.JPG,1,1594,871,1668,1124
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0180.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0180.JPG,1,1657,940,1757,1222
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0182.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0182.JPG,1,1914,918,2048,1198
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0183.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0183.JPG,1,1836,730,2048,1208
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0184.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0184.JPG,1,1807,702,2048,980
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0185.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0185.JPG,1,1967,733,2048,946
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0188.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0188.JPG,1,1580,444,1837,525
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0189.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0189.JPG,1,1630,1017,1779,1359
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0190.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0190.JPG,1,1674,346,1891,506
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0191.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0191.JPG,1,1730,79,2048,814
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0192.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0192.JPG,1,1761,64,2048,721
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0197.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0197.JPG,1,1938,33,2048,233
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0206.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0206.JPG,1,1727,33,1834,525
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0207.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0207.JPG,1,1766,33,1845,338
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0208.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0208.JPG,1,1339,33,2048,358
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0209.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0209.JPG,1,1324,33,2048,561
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0210.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0210.JPG,1,1412,33,1798,484
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0211.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0211.JPG,1,1403,33,2048,752
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0212.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0212.JPG,1,1330,33,2048,1474
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0213.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0213.JPG,1,1542,910,1666,1410
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0214.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0214.JPG,1,1724,33,2048,565
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0215.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0215.JPG,1,1694,998,1856,1438
1.57-Red_Deer/SEQ80536/SEQ80536_IMG_0216.JPG,Red_Deer,SEQ80536,SEQ80536_IMG_0216.JPG,1,1704,33,1814,213
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0001.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0001.JPG,1,0,31,1763,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0002.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0002.JPG,1,0,31,1792,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0003.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0003.JPG,1,869,90,1736,1158
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0004.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0004.JPG,1,1073,304,1415,682
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0006.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0006.JPG,1,0,33,1620,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0007.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0007.JPG,1,510,305,1496,826
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0008.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0008.JPG,1,133,883,460,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0009.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0009.JPG,1,234,786,559,1009
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0010.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0010.JPG,1,227,871,675,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0011.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0011.JPG,1,505,470,946,796
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0012.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0012.JPG,1,651,1190,777,1470
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0013.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0013.JPG,1,42,290,290,560
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0014.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0014.JPG,1,669,1198,760,1444
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0016.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0016.JPG,1,230,298,456,585
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0017.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0017.JPG,1,44,32,153,341
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0018.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0018.JPG,1,330,671,775,1013
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0019.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0019.JPG,1,309,415,757,876
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0021.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0021.JPG,1,383,677,655,903
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0022.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0022.JPG,1,1404,33,1637,426
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0026.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0026.JPG,1,1015,33,1139,236
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0031.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0031.JPG,1,975,94,1067,398
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0032.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0032.JPG,1,1491,33,1673,706
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0033.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0033.JPG,1,1769,33,2048,541
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0036.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0036.JPG,1,1099,33,2048,742
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0037.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0037.JPG,1,1247,90,1616,576
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0040.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0040.JPG,1,1204,237,1451,546
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0041.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0041.JPG,1,0,782,2048,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0042.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0042.JPG,1,0,952,1510,1474
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0043.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0043.JPG,1,407,33,866,455
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0044.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0044.JPG,1,468,272,845,483
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0045.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0045.JPG,1,360,859,802,1150
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0046.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0046.JPG,1,232,165,427,376
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0047.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0047.JPG,1,210,179,343,365
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0048.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0048.JPG,1,662,276,784,410
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0049.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0049.JPG,1,304,33,457,147
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0051.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0051.JPG,1,69,33,436,353
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0052.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0052.JPG,1,46,223,317,433
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0053.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0053.JPG,1,44,411,283,729
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0054.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0054.JPG,1,54,712,227,1140
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0055.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0055.JPG,1,0,777,153,1159
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0056.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0056.JPG,1,571,388,917,585
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0057.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0057.JPG,1,271,852,587,1159
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0058.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0058.JPG,1,334,948,534,1150
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0061.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0061.JPG,1,221,860,382,1132
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0066.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0066.JPG,1,39,845,183,1107
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0079.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0079.JPG,1,459,872,580,1092
1.57-Red_Deer/SEQ76279/SEQ76279_IMG_0080.JPG,Red_Deer,SEQ76279,SEQ76279_IMG_0080.JPG,1,264,630,428,741
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0002.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0002.JPG,1,782,33,1626,402
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0005.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0005.JPG,1,1238,636,1353,802
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0006.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0006.JPG,1,964,611,1290,858
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0007.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0007.JPG,1,872,618,1095,865
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0016.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0016.JPG,1,1702,549,1941,717
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0017.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0017.JPG,1,1630,569,1782,752
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0021.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0021.JPG,1,1177,645,1390,784
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0022.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0022.JPG,1,961,615,1228,842
1.57-Red_Deer/SEQ80424/SEQ80424_IMG_0023.JPG,Red_Deer,SEQ80424,SEQ80424_IMG_0023.JPG,1,879,669,1084,784
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0003.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0003.JPG,1,1587,686,1711,821
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0011.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0011.JPG,1,266,352,487,523
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0016.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0016.JPG,1,1763,648,1970,835
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0021.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0021.JPG,1,0,738,2048,1474
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0026.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0026.JPG,1,553,582,700,719
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0027.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0027.JPG,1,541,562,663,737
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0028.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0028.JPG,1,493,636,616,769
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0031.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0031.JPG,1,1488,342,1924,775
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0032.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0032.JPG,1,1362,274,1689,819
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0033.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0033.JPG,1,1233,239,1566,692
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0036.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0036.JPG,1,1077,203,1387,666
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0037.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0037.JPG,1,1023,221,1221,413
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0038.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0038.JPG,1,813,226,1167,772
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0039.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0039.JPG,1,625,234,1057,720
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0040.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0040.JPG,1,416,240,838,773
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0041.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0041.JPG,1,0,147,543,745
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0042.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0042.JPG,1,0,344,303,793
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0043.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0043.JPG,1,0,561,118,693
1.57-Red_Deer/SEQ75995/SEQ75995_IMG_0050.JPG,Red_Deer,SEQ75995,SEQ75995_IMG_0050.JPG,1,754,595,846,762
